,#,Player,Position,Team,DOB,Age (11/21/25),Previous Rank, +/- Change,Notes/Outlook,
,161,Joan Beringer,C,MIN,2006-11-11,19.71232877,161,-8,"The older Gobert gets, the more I'm chomping at the bit for Beringer. Have not loved Gobert's and Reid's play, so there could be something big here if you're patient."
,162,Nikola Jovic,SF/PF,MIA,2003-06-09,23.1369863,162,-30,"Jovic had some hype coming in, but through the first quarter of the season, he's largely regressed from last season."
,163,Jaylon Tyson,SG/SF,CLE,2002-12-02,23.65479452,163,36,I'm a big Tyson guy long-term. He can stuff the sheets when he gets the minutes. I'm buying him anywhere I can get him for the long haul.
,164,Nique Clifford,SG/SF,SAC,2002-02-09,24.46575342,164,-7,Clifford is an absolute fantasy monster lying in wait as Sacramento flounders around. He'll get his shot soon. 
,165,Walter Clayton Jr.,PG/SG,UTA,2003-03-06,23.39726027,165,-16,"Clayton has not been heavily involved in the rotation yet, but I'm willing to be patient. I see some high outcomes still."
,166,Jase Richardson,PG/SG,ORL,2005-10-16,20.78356164,166,30,Jase has had some excellent games so far this year. The talent is definitely there even though I still want to see how he keeps it up.
,167,Maxime Raynaud,PF/C,SAC,2003-04-07,23.30958904,167,83,Raynaud has been excelling so far with Domantas Sabonis out. He checks all the right boxes. Never should've gone 42nd overall IRL.
,168,Keon Ellis,SG/SF,SAC,2000-01-08,26.55347706,168,1,"It's been said to death already, but Keon Ellis not getting legitimate playing time on a team as bad as the Kings is a cardinal sin. He'll get good mileage elsewhere."
,169,Nikola Vucevic,C,CHI,1990-10-24,35.76164384,169,-7,"Once again, we're seeing Vuc crush for Chicago. He's a solid fantasy player. I would imagine he sticks around with Chicago looking more competent."
,170,Jrue Holiday,PG/SG,POR,1990-07-12,36.04657534,170,1,Jrue has been crushing it in Portland in a bigger role for the first time in years. He's providing steady value for contenders.
,171,Kasparas Jakucionis,PG/SG,MIA,2006-05-29,20.16712329,171,-4,"Jakucionis had a great game this past week. He's not going to be a consistent player in MIA yet until he earn's Spoelstra trust, but the upside is obvious."
,172,Damian Lillard,PG/SG,POR,1990-07-15,36.03835616,172,14,"With a 3-year deal and him sitting this year out recovering from his Achilles tear, he has a small window of decent play left if he manages to make a full recovery."
,173,Noa Essengue,SF/PF,CHI,2006-12-18,19.6109589,173,-1,"Essengue is far from a complete product and has a lot to work on, so it stinks to see him miss the remainder of the year and lose valuable development time."
,174,Max Christie,SG/SF,DAL,2003-02-10,23.4630137,174,4,"Christie faded off by the end of the season, and it's fair to question if he can come into next year at a starting level."
,175,Rob Dillingham,PG/SG,MIN,2005-01-04,21.56438356,175,-12,"I normally try and give some grace to young guards, but the fact that he's not playing with his size, game and with Bones Hyland playing over him scares me."
,176,Carter Bryant,SF/PF,SAS,2005-11-26,20.67123288,176,-12,Carter Bryant is a bit of a mystery box in terms of upside. The fantasy game is meh so far but the upside and phyiscal tools are very intriguing.
,177,De'Andre Hunter,SF/PF,CLE,1997-12-02,28.65479452,177,-11,Hunter is in a lower usage role in Cleveland to be their 5th starter. Still not much of a fantasy player but it's been better than recent years.
,178,Scotty Pippen Jr.,PG/SG,MEM,2000-11-10,25.71467924,178,3,Scotty Pippen Jr. is still recovering from toe surgery and yet to make his debut. I think he's very quietly one of MEM's best players.
,179,Andrew Wiggins,SF/PF,MIA,1995-02-23,31.42739726,179,-3,Wiggins joined the Miami Heat following the Butler trade. He's had a solid fantasy season and should maintain a steady role in Miami as they look to build back up.
,180,Josh Minott,SF/PF,BOS,2002-11-25,23.6739726,180,8,Minott has looked solid so far and delivered on the fantasy stuff we hoped he could do in limited minutes in MIN.
,181,Jaylen Wells,SG/SF,MEM,2003-08-26,22.92328767,181,3,"Wells has gotten himself out of the slump finally, but the fantasy game is still not all that strong."
,182,Neemias Queta,C,BOS,1999-07-13,27.04383562,182,21,"Queta is far from your ideal NBA starting center, but he's looked decent for Boston all things considered. Good fantasy numbers."
,183,Yang Hansen,C,POR,2005-06-26,21.09041096,183,-10,"Unsurprisingly, Yang hasn't played much and when he has, he's been virtually unplayable. He's going to need time."
,184,Dillon Brooks,SF/PF,HOU,1996-01-22,30.51522569,184,25,How about Dillon Brooks this year? He's having the best scoring stretch of his career and continues to push.
,185,Jeremy Sochan,SF/PF,SAS,2003-05-20,23.19178082,185,-20,I fully expect to see Jeremy Sochan on the move at the deadline now that he's been pushed out of the rotation. There may still be some upside here.
,186,Isaiah Stewart,PF/C,DET,2001-05-22,25.18630137,186,4,Stewart is having the best year of his career from a fantasy perspective. Still surprisingly very young.
,187,Davion Mitchell,PG/SG,MIA,1998-09-05,27.89589041,187,9,Mitchell continues to be very good in Miami. I've had my doubts but he's really revived his career.
,188,Hugo Gonzalez,SG/SF,BOS,2006-02-05,20.47671233,188,13,Hugo has had some massive games this month and is well on his way. He's already a net-positive player for a good team and earning Mazzulla's trust. 
,189,Danny Wolf,PF/C,BKN,2004-05-05,22.23107269,189,38,"Wolf has a very appealing fantasy game, but he's not playable at the NBA level yet and has a ways to go. Still definitely worth an investment in dynasty for the long haul."
,190,Noah Clowney,PF/C,BKN,2004-07-14,22.03981585,190,68,"It doesn't make a lot of sense that Clowney suddenly went from almost out of the NBA to a key floor spacer suddenly, but such is the NBA and development weirdness."
,191,Kevin Porter Jr.,PG/SG,MIL,2000-05-04,26.23380493,191,38,"I hate even having KPJ in these ranks at all. Bad fantasy player, even worse person, but the situation in Milwaukee is getting more interesting."
,192,Jerami Grant,SF/PF,POR,1994-03-12,32.38082192,192,-12,Grant is back to his high-scoring output for Portland. I expect he'll garner some trade interest from needy fringe contenders.
,193,CJ McCollum,PG/SG,WAS,1991-09-19,34.85753425,193,-19,CJ is playing as usual with high scoring outings without a ton else. He's coming up on the end.
,194,Jake LaRavia,SF/PF,LAL,2001-11-03,24.73424658,194,-8,"LaRavia has impressed so far in LA and will continue playing a key starting role this year. Lot to like here as he keeps building chemistry with Luka, Reaves and co."
,195,Ryan Dunn,SG/SF/PF,PHO,2003-01-07,23.55616438,195,2,Dunn has had good moments in Phoenix. He'll be a key piece for them over time with their dire cap situation. Very solid defender despite disappointing numbers this year.
,196,Kyle Kuzma,SF/PF,MIL,1995-07-24,31.01369863,196,-17,Would it shock you that Kyle Kuzma still stinks as a fantasy player in Milwaukee? It shouldn't after his terrible playoff stretch.
,197,Moussa Diabate,PF/C,CHA,2002-01-21,24.51780822,197,11,"Moussa has been splitting time with Kalkbrenner at center and has played well. Still, it's clear that the future starter here is Kalkbrenner."
,198,Aaron Wiggins,SG/SF,OKC,1999-01-02,27.56986301,198,-9,Wiggins continues to play spot roles and when called upon in OKC. Very good player and valuable for his team.
,199,DeMar DeRozan,SG/SF/PF,SAC,1989-08-07,36.97534247,199,-5,DeRozan gets to reunite with LaVine and will likely finish his career in the next couple years. Still a worthy contender buy for the low if he fits your team.
,200,Goga Bitadze,C,ORL,1999-07-20,27.02465753,200,-5,What a leap Goga has made when I thought he was close to being out of the league after his time in Indiana. He's become a solid fantasy guy.
,201,Collin Sexton,PG/SG,CHA,1999-01-04,27.56438356,201,-26,"As expected, Sexton is mostly a 6th man with some occasional spot starts. Still a good scorer but his best days are now behind him."
,202,Luke Kornet,C,SAS,1995-07-15,31.03835616,202,5,Kornet has delivered on top 100 value on the year according to BBM. He's working out great for SA with and without Wemby.
,203,Draymond Green,PF/C,GSW,1990-03-04,36.40273973,203,-14,We know who Green is at this point. He'll stick around in GSW until the wheels fall off. His fantasy game isn't what it used to be but he's still a great and valuable player.
,204,Peyton Watson,SF/PF,DEN,2002-09-11,23.87945205,204,19,Watson is a solid all-around player who will be a long-term staple for Denver. I don't know that I see a ton more to unlock offensively.
,205,Moses Moody,SG/SF,GSW,2002-05-31,24.16164384,205,10,"As usual, Moody has moments of brilliance and struggles, but he's had some of his best this year. "
,206,Ayo Dosumnu,PG/SG,CHI,2000-01-17,26.52888689,206,-12,I've been a big Ayo fan for a while and I think he deserves better than Chicago. One of the more underrated players out there.
,207,Mitchell Robinson,C,NYK,1998-04-01,28.3260274,207,-15,"Robinson has continually had struggles with staying healthy. If he can't this year, we will likely see him traded."
,208,Cam Spencer,PG/SG,MEM,2000-04-06,26.31030766,208,119,Cam Spencer has ascended up the board with some stellar play over the last month. Is it real with all their injuries? 
,209,Carlton Carrington,PG/SG,WAS,2005-07-21,21.02191781,209,-6,"Bub still has upside and I'm not ruling out any possible improvements, but he's really struggled significantly more than other guards of his caliber and might just be a bust."
,210,Noah Penda,SF/PF,ORL,2005-01-07,21.55616438,210,29,I love what I've seen from Penda so far and I'm very high on him potentially earning a consistent role next year.
,211,Taylor Hendricks,SF/PF,UTA,2003-11-22,22.68219178,211,-43,Hendricks has struggled to earn minutes consistently. I think we can probably put this one to bed but there is still some hope if he can get there this year.
,212,Tobias Harris,SF/PF,DET,1992-07-15,34.03708361,212,-29,Harris is still playing a steady role in Detroit with a lot less reliance on his scoring. He's coming towards the end.
,213,Alex Caruso,PG/SG,OKC,1994-02-28,32.41369863,213,-21,"Caruso in OKC is making for some terrifying defense. He's a winning player, but spending the remainder of his prime on a deep contender is not A+ for fantasy."
,214,Dennis Schroder,PG/SG,SAC,1993-09-15,32.86849315,214,-29,Who would've ever thought Dennis Schroder wasn't the answer for a team looking for a long-term point guard? He's struggled a lot so far.
,215,Tristan Da Silva,SF/PF,ORL,2001-05-15,25.20547945,215,23,"Not much more upside for the Magic to extract from Da Silva, but as a rotation player, I think he's good and should have a 10+ year career in the NBA."
,216,DaRon Holmes II,PF/C,DEN,2002-08-15,23.95342466,216,-16,"Holmes has yet to play much in the NBA. With Jonas as their backup, this gives Holmes more time to get fresh and get ready for a bigger role next year."
,217,Wendell Carter Jr.,PF/C,ORL,1999-04-16,27.28493151,217,-13,"WCJ has had a better year this year and should probably be higher on my ranks, but I still do not have a ton of belief in him at this point."
,218,Day'Ron Sharpe,PF/C,BKN,2001-11-06,24.7260274,218,7,Sharpe has been an interesting backup big for a few years now. Not sure why he signed for so cheap to stay in Brooklyn.
,219,Rui Hachimura,SF/PF,LAL,1998-02-08,28.46849315,219,-13,This year is now Rui's second in a row where he's shooting over 50% from the field and 40% from 3 on at least 1 per game.
,220,Luguentz Dort,SG/SF,OKC,1999-04-19,27.27671233,220,-2,"Dort is a crucial piece to OKC as a defender and shooter. There's no big upside from here, but he's still pretty young and will remain a staple on this team."
,221,Will Richard,SG/SF,GSW,2002-12-24,22.8,221,13,Richard stays high on my board for the impact he's been making on GSW as a rookie. Really like him moving forward.
,222,Jay Huff,C,IND,1997-08-25,28.9260274,222,34,Huff is a really underrated rotation guy who has shown a lot of promise for fantasy this season. Indiana scooped him up as a possible starter. Lot of potential here.
,223,Russell Westbrook,PG/SG,SAC,1988-11-12,37.70921476,223,1,"Russ went from almost being done as an NBA player to being the starter in Sacramento. It is Sacramento, but he does look revitalized on a bad team like this."
,224,Obi Toppin,SF/PF/C,IND,1998-03-04,28.40273973,224,-9,"I like Toppin as a rotation player. I don't think he's ever a full-time starter on a good team, but he does a lot of winning stuff for the Pacers in less minutes."
,225,Terrance Shannon Jr.,SG/SF,MIN,2000-07-30,25.99610001,225,-13,Shannon should see a solid role moving forward as the natural successor to Nickeil Alexander-Walker's role. Him and Jaylen Clark are heavy buys in deeper leagues.
,226,Collin Gillespie,PG,PHO,1999-06-25,27.09315068,226,48,"Gillespie inked a one-year deal to stick with the Suns this year. They lack true PG options, so he will play at least a little."
,227,Miles McBride,PG/SG,NYK,2000-09-08,25.88681039,227,-6,McBride is a dawg and is suited to play big minutes on a funky Knicks bench. Not a ton of strong upside besides what he gets in big minutes.
,228,Naji Marshall,SF/PF,DAL,1998-01-24,28.50958904,228,-6,I've been a longtime Marshall truther and he's been surging recently with the slew of Mavs injuries. I expect him to have a few more prime years like this.
,229,Keldon Johnson,SF/PF,SAS,1999-10-11,26.79726027,229,37,"Keldon Johnson isn't a great fantasy player, but he has posted excellent value this year and feels much more defined in a role."
,230,Devin Carter,PG/SG,SAC,2002-03-18,24.36438356,230,-16,Carter has struggled to get it going in NBA minutes since making his debut earlier in 2025. He'll need a little refining but the fantasy upside is still there.
,231,Ryan Nembhard,PG,DAL,2003-03-10,22.6,231,101,We should've seen this coming. Nembhard has been playing a real role and is playing well. Will continue to monitor and see if he can keep this up.
,232,AJ Green,SG,MIL,1999-09-27,26.83561644,232,0,"AJ Green's role has expanded over the years, and hopefully, you aren't surprised that he's still shooting over 40% from 3 on higher volume. He's like that."
,233,Liam McNeeley,SG/SF,CHA,2005-10-15,20.78630137,233,-17,McNeeley cracks the first round in a good situation in Charlotte. The fantasy game isn't amazing yet but he could really be maximized here.
,234,Brandon Williams,PG/SG,DAL,1999-11-12,26.70958904,234,2,Brandon Williams is on track to go from Silly Season star to legitimate role player for Dallas until Kyrie is healthy. Him and Ryan Nembhard will compete for minutes. 
,235,Tre Jones,PG/SG,CHI,2000-01-08,26.55347706,235,8,Jones chose to stay in Chicago with a new deal and has been killing it so far. Huge riser out of nowhere.
,236,Drake Powell,SG/SF,BKN,2005-09-08,20.88767123,236,10,There's a lot to like about Drake Powell with his athleticism and tools from North Carolina. There's a small chance he's Brooklyn's best player from this class.
,237,Grayson Allen,SG/SF,PHO,1995-10-08,30.80547945,237,-2,"Allen is having his best year and popping off for Phoenix with their need for scorers. What him and Brooks is doing is pretty fake without Jalen Green, but still notable."
,238,Asa Newell,PF/C,ATL,2005-10-05,20.81369863,238,2,I'm closely watching Asa Newell after some fiery games when he gets real minutes. Holding tight and buying if I can.
,239,Sam Hauser,SF/PF,BOS,1997-12-08,28.63835616,239,5,"Sam Hauser doesn't have much true upside, but he is a good 3&D player and can pop off for 9 3s now and again. He will cook for Boston this year for sure."
,240,TJ McConnell,PG/SG,IND,1992-03-25,34.34309454,240,12,"McConnell is one of the better, more consistently underrated bench players in the NBA. He fits the Pacers perfectly."
,241,Nolan Traore,PG/SG,BKN,2006-05-28,20.16986301,241,1,Traore has struggled early and clearly needs a lot of time to develop. He's been sent to the G League but Brooklyn really needs to give him real NBA minutes soon.
,242,Saddiq Bey,SF/PF,NOP,1999-04-09,27.30410959,242,63,It's been great to see Saddiq Bey finally healthy and balling out again. I don't expect this to stick long-term but he is sure to draw some interest at the trade deadline.
,243,Gradey Dick,SG/SF,TOR,2003-11-20,22.68767123,243,-23,Gradey Dick needs a trade to salvage his career at this point. He's just continued to struggle for Toronto.
,244,Kelly Oubre Jr.,SG/SF,PHI,1995-12-09,30.63561644,244,11,We know what Oubre is and what his game looks like. He's a bucket but doesn't offer a ton of strong fantasy appeal besides that.
,245,Rasheer Fleming,SF/PF,PHO,2004-07-10,22.05074482,245,-26,"We haven't seen a lot of Fleming just yet, but I anticipate he will get more opportunities over the next few months."
,246,Bobby Portis,PF/C,MIL,1995-02-10,31.4630137,246,-16,Portis has dropped off the map a little this year and it remains to be seen if he'll tick back up into a more normal role for him.
,247,Jordan Walsh,SF/PF,BOS,2004-03-03,22.40320383,247,77,"Walsh is still young and needs some time, but the upside is still there in his physical tools. Curious if he can carve out anything in Year 3 and a lost year for the team."
,248,Kevin Huerter,SG/SF,CHI,1998-08-27,27.92054795,248,-11,Huerter has quietly been really good this season and made some real returns to his best years. 
,249,Kris Dunn,PG/SG,LAC,1994-03-18,32.36438356,249,2,Kris Dunn is a solid rotation defender for LAC. Not much upside here but he's a good player and will stick around a little longer.
,250,Isaiah Joe,SG/SF,OKC,1999-07-02,27.0739726,250,21,"It's crazy to think Isaiah Joe has maintained a good role over the years in OKC, but he's a lights-out shooter with a career-high scoring output on the year."
,251,Sam Merrill,PG/SG,CLE,1996-05-15,30.20375028,251,-4,Merrill is such a pure shooter and his shot is one of the cleanest I've ever seen. He will be one of a few guys working to replace Ty Jerome off the bench.
,252,Quentin Post,PF/C,GSW,2000-03-21,26.3540235,252,26,There's some real upside with Post that Golden State could tap into. He's a good rotation piece and able to produce in limited minutes.
,253,Jarace Walker,SF/PF,IND,2003-09-04,22.89863014,253,-48,Walker has been terrible this year despite plenty of open opportunities. He's likely traded at the deadline and could be an interesting 2nd team breakout guy.
,254,Bruce Brown,PG/SG/SF,DEN,1996-08-15,29.95238416,254,-23,"Brown has not been as good as I'd hoped returning to Denver, but he's at least playing a role again and might earn more burn as the year goes on."
,255,Yves Missi,C,NOP,2004-05-14,22.20648252,255,-36,"After a good rookie season, Missi has struggled to be impactful off New Orleans' bench this year. Queen is pushing him out some."
,256,Cam Whitmore,SF/PF,WAS,2004-07-08,22.0562093,256,-46,"Whitmore fell out of favor in WAS and was diagnosed with DVT. Nowadays, this is not a big concern, but it is still worth noting that it could impact his career."
,257,Lonzo Ball,PG/SG,CLE,1997-10-27,28.75342466,257,-40,Lonzo Ball has been a bit of a trainwreck statistically this year. His inconsistency with CLE has hurt them. Still somehow within the top 220 per game according to BBM.
,258,Adem Bona,PF/C,PHI,2003-03-28,23.3369863,258,-17,Bona appears to be a current lock for Philadelphia's primary backup to Joel Embiid. He's looked sharp since early 2025.
,259,Jalen Smith,PF/C,CHI,2000-03-16,26.36768471,259,-14,"Smith is just a backup big at this point and does not carry much value, but if Vucevic is traded, he could be a Silly Season hero."
,260,Mouhamed Gueye,PF/C,ATL,2002-11-09,23.71780822,260,-12,"There's something there with Gueye, and you see it all over the tape. I think he's got some intriguing upside that is worth buying on now."
,261,Brice Sensabaugh,SG/SF,UTA,2003-10-30,22.74520548,261,-28,Sensabaugh might turn some heads this year. He's played with a chip on his shoulder this summer and in preseason so far.
,262,Adou Thiero,SF/PF,LAL,2004-05-08,22.22287596,262,-5,"The offense remains a work in progress, but if you want to bet on the tools, athleticism, and two-way appeal, Thiero has a lot to love."
,263,Julian Champagnie,SF/PF,SAS,2001-06-29,25.08219178,263,6,"We've seen Champagnie have some solid moments, but the previous overreliance on starting him is a sign he's probably best as a rotation player."
,264,Will Riley,SF/PF,WAS,2006-02-10,20.4630137,264,30,Will Riley in Washington makes total sense when you look at what they value. I don't expect him to play a lot this year.
,265,Vit Krejci,PG/SG/SF,ATL,2000-06-19,26.10812187,265,23,Krejci has been one of the most truly underrated role players in the NBA this year. Quietly been posting top ~150 per game fantasy value.
,266,Jose Alvarado,PG,NOP,1998-04-12,28.29589041,266,18,"Alvarado has good fantasy value for his minutes, but there's just not much upside for him unless there are injuries. There's a chance a trade lets him see more opportunity."
,267,Tidjane Salaun,PF,CHA,2005-08-10,20.96712329,267,30,What's this? Tidjane Salaun starting to look like an actual NBA player? I'm still not holding out a lot of hope but we'll see where things go...
,268,Duncan Robinson,SG/SF,DET,1994-04-22,32.26849315,268,-6,Standard 3PT specialist stuff. We know what it is with Duncan Robinson. He's played well so far this year.
,269,Bradley Beal,SG,LAC,1993-06-28,33.08493151,269,-44,"After this year's terrible stint and a hip injury that knocks Beal out for the season, he may be cooked."
,270,Sandro Mamukelashvili,PF/C,TOR,1999-05-23,27.18356164,270,22,Mamu set an NBA record 34 points in 19 minutes. What can he do with the possibility of more run in Toronto? Time will tell.
,271,Isaiah Jackson,PF/C,IND,2002-01-10,24.54794521,271,-12,"IJax has been playable this year recovering from his Achilles tear, but the fantasy game has not been impressive save for a few games."
,272,D'Angelo Russell,PG/SG,DAL,1996-02-23,30.427794,272,-46,"DLo is on what might be his last chance to keep the career and name recognition standing. He took a 2-year, $12M deal with Dallas."
,273,Gary Trent Jr.,SG/SF,MIL,1999-01-18,27.5260274,273,-19,"For what it's worth, GTJ is shooting over 40% from 3 and continues to do that well. He's doing quite well for making pennies relative to other NBA vets."
,274,Bogdan Bogdanovic,SG/SF,LAC,1992-08-18,33.94418744,274,-21,Bogi shook the rust off recently and looked good for the Clippers post-deadline. Beal coming in may hurt his opportunities but returning to 6MOY is not impossible.
,275,Caris LeVert,SG/SF,DET,1994-08-25,31.9260274,275,-12,LeVert gets buckets and did just that for Atlanta. I'm curious how he fares for Detroit and what his role can look like.
,276,Jonas Valančiūnas,C,DEN,1992-05-06,34.22834044,276,-1,Valančiūnas has looked pretty steady as Sabonis' backup and the most competent of his time in Sacramento by far.
,277,Daniss Jenkins,PG/SG,DET,2001-08-17,24.94794521,277,-16,"Jenkins being often out of the rotation now feels more political and contractual than anything else. If/when Jaden Ivey is traded, he'll get his chance for a full-time job."
,278,Kam Jones,PG/SG,IND,2002-02-25,24.42191781,278,-11,The fit couldn't be better in Indiana and Kam is absolutely going to get opportunities to play. He's been out for the start of the season.
,279,Vince Williams Jr.,SG/SF/PF,MEM,2000-08-30,25.91140055,279,-11,Vince has underwhelmed again this year. Cedric Coward and other guys have surpassed him.
,280,Ben Saraf,PG/SG,BKN,2006-04-14,20.29041096,280,-7,"I'm not overwhelmingly confident that Ben Saraf will evolve into a good shooter long-term, but there is a lot to like as a big guard."
,281,Malik Beasley,SG/SF,DET,1996-11-26,29.6709634,281,-2,Beasley is reportedly set to sign with a team pretty soon while still being under investigation by the NBA for the gambling allegations.
,282,De'Anthony Melton,PG/SG,GSW,1998-05-28,28.16986301,282,-22,Melton heads back to GSW and signs a deal following the Kuminga resolution. Could be a bit of a sneaky buy.
,283,Robert Williams III,C/PF,POR,1997-10-17,28.78082192,283,-7,"Timelord has been playing a little more recently, but by and large, he's unable to play large chunks of minutes due to his injury."
,284,Royce O'Neale,SG/SF,PHO,1993-06-05,33.14794521,284,-4,Still crazy to think Royce O'Neale cost the Suns a first round pick with their current state of things. Good role player in general.
,285,Derrick Jones Jr.,SF/PF,LAC,1997-02-15,29.44931507,285,5,DJJ has quietly been having the best year of his career before he went down with an injury in November. Expecting more of that once he's back.
,286,Khris Middleton,SF/PF,WAS,1991-08-12,34.96164384,286,-14,Middleton is reaching the end of his career. I expect him to be used as trade filler at the deadline or a possible buyout candidate for one last ride for a championship.
,287,Corey Kispert,SG/SF,WAS,1999-03-03,27.40547945,287,-5,I'm anticipating another trade for the Wizards at some point and Kispert's name is sure to draw a little interest. Not sure what to expect moving forward.
,288,Tyler Kolek,PG/SG,NYK,2001-03-27,25.33972603,288,65,"Kolek bag holders, take a lap. He's finally starting to figure it out and build on some good games over the last month."
,289,Jusuf Nurkic,C,UTA,1994-08-23,31.93150685,289,19,"Despite Walker Kessler going down, Nurkic has been playing with a little gas left in the tank. Not expecting much after this season."
,290,Jamal Shead,PG/SG,TOR,2002-06-24,24.09589041,290,-5,Shead is still playing a small rotation well for Toronto and it's telling that he's still been given work even with how loaded they are. Good assists guy this deep.
,291,Johnny Furphy,SG/SF,IND,2004-12-08,21.63817651,291,-42,"I expected much more from Furphy so far this year. I'm not giving up on him, but it is still concerning we've "
,292,Terance Mann,SG/SF,BKN,1996-10-18,29.77752077,292,7,"Nothing Mann is doing is all that ""real"", but he is proving some value to Brooklyn and fantasy managers in deep leagues."
,293,Guerschon Yabusele,SF/PF/C,PHI,1995-12-17,30.61369863,293,-28,What in the world happened with Yabusele this year after a big breakout season in Philadelphia?
,294,Sion James,SG/SF,CHA,2002-12-04,23.64931507,294,19,"Charlotte has found a potential multi-year role player in Sion James who can play lots of minutes, but he's not posting much statistically."
,295,Justin Edwards,SG/SF,PHI,2003-12-16,22.61643836,295,-31,"Despite having a good rookie season, Edwards has largely been on the outside looking in this year."
,296,Tyrese Proctor,PG/SG,CLE,2004-04-01,22.32396886,296,4,Proctor is waiting behind Craig Porter Jr. for NBA minutes. Likely won't happen for him this year unless there's injuries. 
,297,Trendon Watford,PF/C,PHI,2000-11-09,25.71741148,297,-4,"Watford truthers, we are so back! Watford signed a 2-year deal with the 76ers and with Guerschon Yabusele gone, Watford could be an intriguing replacement option."
,298,Jock Landale,C,MEM,1995-10-25,30.75890411,298,62,Landale sticks around in the NBA as he signs a one-year deal with the Memphis Grizzlies. Not expecting anything but emergency depth at this rate.
,299,Max Strus,SG/SF,CLE,1996-03-28,30.33489782,299,-8,Strus apparently still has a long recovery ahead of him with no timetable on his foot. We'll see what happens with him.
,300,Cole Anthony,PG/SG,MIL,2000-05-15,26.20375028,300,-23,Anthony got flipped to Memphis and then bought out. He has a real opportunity available in Milwaukee. He just needs to beat out Kevin Porter Jr. and Ryan Rollins.
,301,Jaylen Clark,SG/SF,MIN,2001-10-13,24.79178082,301,-18,I'm very high on Jaylen Clark's future. He's looked excellent in MIN's rotation and the fact that a stickler like HC Chris Finch trusts him is reason enough to buy in early. 
,302,Tre Mann,PG/SG,CHA,2001-02-03,25.48219178,302,-28,Mann re-signed as expected with Charlotte but feels a little buried with Collin Sexton and other guards in the mix.
,303,Pelle Larsson,PG/SG,MIA,2001-02-23,25.42739726,303,1,Larsson is kind of a jack of all trades/master of none rotation piece. Don't see a lot of upside for him but feels like he could stick around and earn a role in MIA.
,304,Baylor Scheierman,SG/SF,BOS,2000-10-26,25.75566285,304,-8,Scheierman's role remains very low with little to do. I expected way better out of him this year.
,305,GG Jackson,SF/PF,MEM,2004-12-17,21.61358635,305,-16,GG Jackson is approaching a massive low point as he sits outside the Grizzlies' rotation. He's still extremely young and has upside to tap into.
,306,Justin Champagnie,SF/PF,WAS,2001-06-29,25.08219178,306,3,Julian's brother has been excellent with the Wizards this season. Really impressed by his hard work in securing a full-time NBA role.
,307,Craig Porter Jr.,PG/SG,CLE,2000-02-26,26.41959728,307,7,CPJ is actually one of the more interesting role players out there that could be a hit if Cleveland's bench wasn't so deep. Worth a watch to see what happens.
,308,Al Horford,PF/C,GSW,1986-06-03,40.15342466,308,-21,Horford is somehow still kicking and delivering on top 200 per game value. He'll turn 40 if/when the Warriors make the playoffs.
,309,Ben Sheppard,SG/SF,IND,2001-07-16,25.03561644,309,-23,"I always liked Ben Sheppard, but he's been really bad this year. Hoping he bounces back later in the year."
,310,Johni Broome,PF/C,PHI,2002-07-19,24.02739726,310,-29,"Broome has an appealing fantasy game that should pop with his playmaking, but it appears that Bona and Drummond are the primary backups for now."
,311,Jaylin Williams,PF/C,OKC,2002-06-29,24.08219178,311,-5,"JWill probably deserves to be higher than this because he's legitimately solid as a rotation piece, but it's hard to trust he has a role of much size at all."
,312,Harrison Barnes,SF/PF,SAS,1992-05-30,34.16276667,312,3,Barnes still has some juice even in San Antonio. We know what he is as a boring starter who can pop on occasion.
,313,Cody Williams,SG/SF,UTA,2004-11-20,21.68735684,313,8,Cody Williams is still struggling to earn real minutes with the Jazz. It might already be over but we'll see how this year goes for any signs of hope.
,314,Patrick Williams,SF/PF,CHI,2001-08-26,24.92328767,314,-16,PatWill robbed the Bulls blind on that contract. He looked surprisingly playable this year early but settles back into his normal self.
,315,Andre Drummond,C,PHI,1993-08-10,32.96712329,315,114,"I don't know how he does it, but Andre Drummond continues to survive and deliver some quality play in philly. "
,316,Steven Adams,C,HOU,1993-07-20,33.02465753,316,-13,Adams continues to play a small rotation role for Houston. He was a major playoff weapon last year and I expect a few big games based on the opponent this year.
,317,Javon Small,PG/SG,MEM,2002-12-19,23.60821918,317,-16,Small's fantasy game has continued to pop when he plays for Memphis. Could be a real sleeper hit for deeper leagues here.
,318,Nick Richards,C,PHO,1997-11-29,28.6630137,318,7,Richards is rumored to be a lower value trade target with teams in need of a center. He's not very good but he's got some fantasy juice.,
,319,Dorian Finney-Smith,SF/PF,HOU,1993-05-04,33.23561644,319,-7,"DFS is who he is, and that constitutes a good starter/high-minute rotation guy that's better IRL than for fantasy. He's expected to make his debut soon.",
,320,Jordan Hawkins,SG/SF,NOP,2002-04-29,24.24931507,320,-9,Hawkins is mostly just a 3PT specialist and nothing more. He's mainly just a rotation piece at this point.,
,321,Brooks Barnhizer,SG/SF,OKC,2002-03-02,23.6,321,10,I don't really expect Barnhizer to play much with how deep this roster is but the fantasy profile is intriguing. He's been killing it in the G League so far.,
,322,Dalton Knecht,SG/SF,LAL,2001-04-19,25.27671233,322,-22,Knecht hasn't wowed much aside from a few big pops. It's to be expected for the archetype. Not sure how much higher the upside is at this rate.,
